data_date,time_index,area,num_people
2025-10-20,1,A,0
2025-10-20,1,B,9
2025-10-20,1,C,6
2025-10-20,1,D,10
2025-10-20,1,E,27
2025-10-20,1,F,20
2025-10-20,1,G,10
2025-10-20,1,H,14
2025-10-20,1,J,2
2025-10-20,1,K,2
2025-10-20,1,L,2
2025-10-20,1,M,2
2025-10-20,1,N,4
2025-10-20,1,GH,14
2025-10-20,1,IM1,11
2025-10-20,1,IM2,3
2025-10-20,1,Outside,132
2025-10-20,2,A,0
2025-10-20,2,B,3
2025-10-20,2,C,6
2025-10-20,2,D,16
2025-10-20,2,E,27
2025-10-20,2,F,23
2025-10-20,2,G,15
2025-10-20,2,H,15
2025-10-20,2,J,2
2025-10-20,2,K,3
2025-10-20,2,L,2
2025-10-20,2,M,2
2025-10-20,2,N,2
2025-10-20,2,GH,17
2025-10-20,2,IM1,11
2025-10-20,2,IM2,5
2025-10-20,2,Outside,133
2025-10-20,3,A,0
2025-10-20,3,B,6
2025-10-20,3,C,5
2025-10-20,3,D,20
2025-10-20,3,E,27
2025-10-20,3,F,13
2025-10-20,3,G,18
2025-10-20,3,H,12
2025-10-20,3,J,2
2025-10-20,3,K,4
2025-10-20,3,L,3
2025-10-20,3,M,2
2025-10-20,3,N,2
2025-10-20,3,GH,19
2025-10-20,3,IM1,14
2025-10-20,3,IM2,3
2025-10-20,3,Outside,127
2025-10-20,4,A,0
2025-10-20,4,B,5
2025-10-20,4,C,6
2025-10-20,4,D,22
2025-10-20,4,E,30
2025-10-20,4,F,7
2025-10-20,4,G,24
2025-10-20,4,H,11
2025-10-20,4,J,2
2025-10-20,4,K,2
2025-10-20,4,L,1
2025-10-20,4,M,5
2025-10-20,4,N,4
2025-10-20,4,GH,17
2025-10-20,4,IM1,13
2025-10-20,4,IM2,4
2025-10-20,4,Outside,113
2025-10-20,5,A,0
2025-10-20,5,B,5
2025-10-20,5,C,5
2025-10-20,5,D,14
2025-10-20,5,E,26
2025-10-20,5,F,12
2025-10-20,5,G,16
2025-10-20,5,H,10
2025-10-20,5,J,2
2025-10-20,5,K,4
2025-10-20,5,L,1
2025-10-20,5,M,5
2025-10-20,5,N,2
2025-10-20,5,GH,10
2025-10-20,5,IM1,14
2025-10-20,5,IM2,4
2025-10-20,5,Outside,145
2025-10-20,6,A,0
2025-10-20,6,B,4
2025-10-20,6,C,6
2025-10-20,6,D,16
2025-10-20,6,E,26
2025-10-20,6,F,12
2025-10-20,6,G,15
2025-10-20,6,H,11
2025-10-20,6,J,3
2025-10-20,6,K,5
2025-10-20,6,L,0
2025-10-20,6,M,4
2025-10-20,6,N,2
2025-10-20,6,GH,13
2025-10-20,6,IM1,10
2025-10-20,6,IM2,0
2025-10-20,6,Outside,159
2025-10-20,7,A,0
2025-10-20,7,B,5
2025-10-20,7,C,11
2025-10-20,7,D,27
2025-10-20,7,E,18
2025-10-20,7,F,17
2025-10-20,7,G,17
2025-10-20,7,H,11
2025-10-20,7,J,3
2025-10-20,7,K,2
2025-10-20,7,L,1
2025-10-20,7,M,4
2025-10-20,7,N,2
2025-10-20,7,GH,13
2025-10-20,7,IM1,13
2025-10-20,7,IM2,4
2025-10-20,7,Outside,130
2025-10-20,8,A,0
2025-10-20,8,B,3
2025-10-20,8,C,6
2025-10-20,8,D,10
2025-10-20,8,E,17
2025-10-20,8,F,22
2025-10-20,8,G,15
2025-10-20,8,H,11
2025-10-20,8,J,3
2025-10-20,8,K,3
2025-10-20,8,L,1
2025-10-20,8,M,4
2025-10-20,8,N,3
2025-10-20,8,GH,14
2025-10-20,8,IM1,9
2025-10-20,8,IM2,7
2025-10-20,8,Outside,141
2025-10-20,9,A,0
2025-10-20,9,B,5
2025-10-20,9,C,5
2025-10-20,9,D,11
2025-10-20,9,E,15
2025-10-20,9,F,27
2025-10-20,9,G,8
2025-10-20,9,H,10
2025-10-20,9,J,2
2025-10-20,9,K,4
2025-10-20,9,L,2
2025-10-20,9,M,5
2025-10-20,9,N,3
2025-10-20,9,GH,17
2025-10-20,9,IM1,16
2025-10-20,9,IM2,6
2025-10-20,9,Outside,137
2025-10-20,10,A,0
2025-10-20,10,B,3
2025-10-20,10,C,9
2025-10-20,10,D,19
2025-10-20,10,E,23
2025-10-20,10,F,20
2025-10-20,10,G,19
2025-10-20,10,H,12
2025-10-20,10,J,3
2025-10-20,10,K,3
2025-10-20,10,L,0
2025-10-20,10,M,4
2025-10-20,10,N,1
2025-10-20,10,GH,11
2025-10-20,10,IM1,5
2025-10-20,10,IM2,5
2025-10-20,10,Outside,138
2025-10-20,11,A,0
2025-10-20,11,B,3
2025-10-20,11,C,6
2025-10-20,11,D,12
2025-10-20,11,E,18
2025-10-20,11,F,9
2025-10-20,11,G,24
